,user_id,screen_name
543,240393970,RepJeffDuncan
544,395419988,StewartforUtah
545,816284664658874368,RepArrington
546,518644221,RepBradWenstrup
547,854715071116849157,RepRonEstes
548,2847548951,eviefordham
549,217550862,BresPolitico
550,387937220,alaynatreene
551,126722715,abbydphillip
552,177028305,KFaulders
553,466864852,BoSnerdley
554,15515169,toddstarnes
555,133052366,usatodayopinion
556,1249982359,senatemajldr
557,233693291,RepRickCrawford
558,344972339,RepDevinNunes
559,327862439,jonathanvswan
560,1082369392229400576,RepGregPence
561,121574367,LisaMarieBoothe
562,38644883,RichSementa
563,1072008757,RepChrisStewart
564,237312687,RepBillFlores
565,2914515430,RepTomEmmer
566,1071900114,RepTedYoho
567,2861616083,USRepGaryPalmer
568,2914163523,RepLoudermilk
569,248469208,amber_athey
570,1444015610,USRepLong
571,1173978070535024642,RepGregMurphy
572,757832485,LizRNC
573,3086289084,KelleyAshbyPaul
574,41417564,RepSmucker
575,36529101,seanmdav
576,752511428683296768,RJDonachie3
577,751799352755052544,JackBergman_MI1
578,17060573,ComfortablySmug
579,816012124505931780,RepDavidKustoff
580,2966758114,RepRussell
581,1092757885,RepJBridenstine
582,1060370282,RepMullin
583,1069124515,RepLaMalfa
584,1074412920,RepPaulCook
585,2951574214,RepGarretGraves
586,2962891515,RepAbraham
587,242772524,RepFrankLucas
588,811632636598910976,RepPaulMitchell
589,2382685057,RepRobWoodall
590,806583915012046854,RepDrewFerguson
591,1630896181,vicenews
592,1025521,Shawna
593,782806500,npfandos
594,37999041,arishapiro
595,1119283436265582595,CBPSanders
596,1031612276,shanvav
597,299883942,CongPalazzo
598,93412074,DrMarkGreen4TN
599,996094929733652481,RepDLesko
600,1136060761422405633,RepFredKeller
601,1092539755886202881,caphillanthony
602,1144299646896025602,michaeldjohnsjr
603,45861760,ScottTParkinson
604,2643570679,_StephanieMyers
605,1080891667308298240,RepGolden
606,245649240,brandondarby
607,1137600571,RepCloakroom
608,2263438704,GillianHTurner
609,39384517,ICEgov
610,4205133682,GReschenthaler
611,159714203,lilwil7
612,370491805,sarahcwestwood
613,29658469,MillerStream
614,753385398718521344,BlazeTV
615,17469492,CFR_org
616,960962340,RepAndyHarrisMD
617,1039879658400112640,RepCloudTX
618,1356030014,LibertarianBlue
619,812135885328236551,RealSaavedra
620,815966620300480514,RepGallagher
621,2976606250,RepGrothman
622,851621377,JimPressOffice
623,1060487274,RepDougCollins
624,235251868,govkristinoem
625,69022849,VinceCoglianese
626,1246071673,ChiefEditorMG
627,434418589,eb454
628,408806531,esaagar
629,398886217,Rowebotz
630,1628841380,AdrianaCohen16
631,519819758,MichelleMacTV
632,173925279,susanferrechio
633,450941680,ThisWeekABC
634,93069110,maggieNYT
635,50011708,margbrennan
636,205392468,FaceTheNation
637,15212187,bennyjohnson
638,975198558461800449,RepMarkMeadows
639,2717961126,BoKnowsNews
640,912759481766957057,OutnumberedOT
641,704391334128394240,conservmillen
642,4808402532,henryrodgersdc
643,247981000,PoliticalShort
644,838462994,JamesComer
645,55896443,lbarronlopez
646,45604374,HouseInSession
647,45265448,MZanona
648,2337241560,JimRenacci
649,18956073,dcexaminer
650,2964949642,SenMcSallyAZ
651,229197216,RepDavid
652,21829541,NRA
653,21784951,Surabees
654,144986277,westerncaucus
655,2253968388,RepByrne
656,930552552302792705,DanCrenshawTX
657,898787903609765890,Yvette4congress
658,2852998461,RepWesterman
659,34715823,DebbieLesko
660,817138492614524928,RepTedBudd
661,18983793,ShannonBream
662,16030518,jeffhunt
663,1083125649609506816,RepGregSteube
664,1081318716573470720,RepCarolMiller
665,1080515866255593472,RepArmstrongND
666,880480631108644864,RepRalphNorman
667,843636970538618880,RepClayHiggins
668,1072158357237174272,RepBenCline
669,1078741899572240384,RepRussFulcher
670,1890308449,bhweingarten
671,34929057,knssradio
672,335100687,ChrisCPandolfo
673,584012853,RepDLamborn
674,1082790600292925440,RepChipRoy
675,12354832,kasie
676,1080477288955826176,RepMarkGreen
677,1360615250,RobManess
678,872148729184362497,DrPaulGosar
679,20975060,johnrobertsFox
680,4263722186,DStefanskiAZ
681,2316003960,CR
682,2229044521,LizMacDonaldFOX
683,3221357514,TrishIntel
684,816652616625168388,RepAndyBiggsAZ
685,2937476451,NateOnTheHill
686,859016395,TaylorPopielarz
687,1409218891,IanTFury
688,445763068,_WilliamsonBen
689,22956220,HeyTammyBruce
690,2933760046,RepComstock
691,237299871,RepMoBrooks
692,3565248672,Olivia_Beavers
693,37841185,Alyssafarah
694,520497278,xan_desanctis
695,42645839,AmericanFamAssc
696,16337264,sabrinaeaton
697,104797238,juliegraceb
698,119837703,ChuckRossDC
699,328474134,TankSchottle
700,18005085,MZHemingway
701,1257667158,chiproytx
702,235312723,DesJarlaisTN04
703,969218051555184640,RussVought45
704,58579942,mattgaetz
705,26007752,KenCuccinelli
706,13850422,CNNPolitics
707,806906355214852096,RepRaskin
708,562989744,conversations
709,107607453,BurtFolsom
710,16228479,SCOTUSblog
711,44397959,WilkowMajority
712,252398355,RMConservative
713,1375289149,NewDay
714,240760644,RepGosar
715,22129280,jimsciutto
716,2975091705,CongressmanHice
717,495279112,MelikaMaria
718,847466045665296384,JJordansJacket
719,3016071993,LifeZette
720,778700700696010754,housebudgetGOP
721,742735530287304704,WarrenDavidson
722,87773012,MDLehmann
723,2941150387,21Wilberforce
724,739185958659194880,refinedright
725,109025212,JohnDingell
726,19727460,ksteele85
727,2369949012,JoePerticone
728,2307118986,OCWR_LegBranch
729,18773159,RepScottPerry
730,591973307,PhilipWegmann
731,15739391,conncarroll
732,2790089134,TACourtney1
733,21657051,PolsonKanneth
734,246341769,Raul_Labrador
735,104342107,Gabby_Hoffman
736,4784588107,CQSupports
737,44892972,ScooterSchaefer
738,258385806,CCTreports
739,2460530136,KatieHNix
740,3297010667,JoshDavidArnold
741,233842454,justinamash
742,975200486,RepThomasMassie
743,1058807868,GovRonDeSantis
744,47415772,JillDLawrence
745,3911294003,HeritageOTH
746,282695161,WayneDupreeShow
747,2596185043,RuthLieberman
748,2361224263,DailySignal
749,2528017561,SiegelScribe
750,84921665,AlisonHowardC
751,143798379,BrendanBuck
752,2990729241,freedomcaucus
753,334831869,JonathanKFiner
754,430001683,CYelinski
755,204599219,pw_cunningham
756,393469195,redsteeze
757,306523709,FrantzRadio
758,65523275,Kerri_Kupec
759,86129724,costareports
760,552044121,cspanSusan
761,3087045099,RealBPhil
762,107441863,michael_steel
763,94046324,JessicaTCahill
764,3194914432,davidyonke1
765,3396448107,FDFNational
766,22931765,cjbond
767,18740406,TJTatum
768,21252618,JakeSherman
769,21945002,brianna_buc
770,14844867,amandacarpenter
771,91707454,MitchHailstone
772,449355748,themarybuehler
773,1276086860,Bobo_Jordan
774,904427120,SirIsaacJordan
775,331058416,AfpOhio
776,60628575,BookTV
777,201389881,JoelCRosenberg
778,1949672929,MarionOHAuditor
779,374710346,CauseofActionDC
780,55313263,BftExaminer
781,38018775,UnionRural
782,21768343,veroderugy
783,15570213,kevcirilli
784,109050508,1047WIOT
785,89250968,1370wspd
786,16637197,scottsands
787,21485095,patmara
788,2411400990,USSenatePhoto
789,2375533844,SenatePress
790,28855191,jacksontom
791,21821061,TMcClusky
792,221184791,MJ_JournalRick
793,16698389,frates
794,398088661,MEPFuller
795,19186003,seungminkim
796,134329964,CurtDevine
797,136550204,scottwongDC
798,62531620,SOOhio
799,838803536,soohcleveland
800,189129306,kristinapet
801,42946039,OHIOMFG
802,2251229473,TollesTech
803,72955172,lifehaspurpose
804,17112878,CNNSotu
805,108617810,DanaBashCNN
806,234812598,RepLarryBucshon
807,20243128,BrentBozell
808,42692687,laurennfrench
809,121147627,russvought
810,138609858,danholler
811,2970279814,RepDebDingell
812,34198151,HondaInAmerica
813,2612307559,robportman
814,2962813893,RepStefanik
815,2847221717,DNI_Ratcliffe
816,24438725,AllianceDefends
817,461759120,CaseyMattox_
818,2875310271,ForgeLeadership
819,304576970,JessicaWehrman
820,2953974395,RepFrenchHill
821,15455253,nedryun
822,129879105,MikeEmanuelFox
823,250912539,cimarcos
824,389034983,MelissaQuinn97
825,2734241886,KLF
826,26777550,ShopFloorNAM
827,65744750,alvedaking
828,65703588,nfib_oh
829,266830495,BobCusack
830,472109910,DSStatware
831,36634373,wpko
832,32504082,LouVito
833,38460940,TheMarionStar
834,61877887,smeveningleader
835,2382160040,WapakDaily
836,272020103,delphosherald
837,44497416,UrbanaCitizen
838,285736926,sidneydailynews
839,43465410,blufftonpirates
840,29259771,oberlin_news
841,62725783,MJournalSports
842,20732804,MorningJournal
843,158596217,JKampf_NH
844,2226964764,ElyriaCTSports
845,21412739,YourChronicle
846,34543098,fremontNM
847,551186117,SteveGobleXMNCO
848,86178449,BucyrusTF
849,19923351,NReflector
850,58500450,AdvertiserTrib
851,1173054482,TonyCVSports
852,1969244588,Fostoria_RT
853,329431307,coachq7
854,255492065,limascores
855,63506948,931TheFan
856,1363127011,LimaPolice
857,242366324,rebeccacoffman
858,2377634713,GenOppOH
859,1058460818,RepHolding
860,18958999,tperkins
861,1128372518,GenBoykin
862,447885810,up_andComer
863,1209417007,SteveScalise
864,15808765,CoryBooker
865,130600206,Heritage_Action
866,22508473,GOPoversight
867,239537692,_LogieBear_
868,189542696,jcderrick1
869,943814922,arogDC
870,989909454,dannytanner21
871,2598006824,DarinBMiller
872,18163042,FRCdc
873,37590378,smcirish
874,436796988,greattweetsam
875,118245138,woodruffbets
876,16721461,ellencarmichael
877,252922828,Jakeherbert84
878,1131917492,JudiciaryGOP
879,23525476,rjash
880,49187334,J_Policastro
881,237590404,alliseeisgold
882,18950883,arkatona
883,315188364,richlowrie
884,76346161,GabrielMreira
885,39968958,RickBColby
886,18880383,ErnieCP
887,65095263,BadgerWrestling
888,16030076,mrulon
889,246824198,OhioSenateGOP
890,25456478,AdamRichman
891,16941053,wat_tnb
892,54791458,TSNBobMcKenzie
893,234822928,RepBobGibbs
894,236916916,RepJimRenacci
895,173933567,JaredEichhorn
896,234053893,RepRibble
897,234469322,rep_stevewomack
898,193794406,SenCapito
899,17544524,ToddRokita
900,224294785,RepMarthaRoby
901,235719973,RepRivera
902,201079432,LtGovTimGriffin
903,170166825,Rupper17
904,15923226,cspanwj
905,30864583,AEI
906,89681569,LIS4Congress
907,13524182,daveweigel
908,54911009,nebeenews_il
909,208986059,bonfireblitz
910,77911590,PacesetEclectic
911,19612749,EagleEdMartin
912,29716801,Paceset9999
913,63533673,BriannaLouiseP
914,21830589,smackwho
915,116136264,hbcampbell
916,119245234,corymfritz
917,17356661,themarkvernik
918,160567797,JenniferBrogee
919,37964078,RachelintheATL
920,18323740,KellenGiuda
921,21136403,PoliticalQB
922,76936051,freeriderprob
923,23195603,Dbargen
924,135108504,WilliamJBennett
925,15922214,rollcall
926,22043645,kstuddard
927,26820275,SenScottBrown
928,16148677,yaf
929,49540065,maggietoal
930,103104762,rogercuster
931,190328374,RepTomGraves
932,21520307,Shella_Bella
933,70847389,claycomopachys
934,18959234,johncassil
935,23586174,FredShockey
936,60223057,ERNIEfowlke
937,63500744,GOPtoday
938,177304139,kevin_eichinger
939,24618431,JoeWMiller
940,29259675,WilliamAllison
941,37666984,AmbNikkiHaley
942,63650107,TeamIssa
943,90023999,missAlisaFaye
944,116592632,BradIngraham
945,15891841,benjaminspector
946,105797514,AJRozanski
947,49677921,MCzujak
948,41602163,jrobsharrer
949,122129337,MBatMJ
950,15425471,ArtButcher
951,15685932,GregWilder
952,94586416,phillaube
953,17376378,Boyd_Search
954,23025656,GammySparkles
955,122250552,SocialMeDayton
956,29608023,Pastaguy
957,48349956,Filippi721
958,49247581,BlueMoon7777
959,124186052,kelly_metz
960,117633137,MaryTaylorOH
961,57953560,dizzizz
962,15938938,CindyMcg
963,26566067,texassabel
964,53266194,Bavilabo
965,15259172,stephjharcar
966,23396765,pfeifle
967,82764483,HardcoreYAF
968,108085194,ParkergirlUSA
969,50062869,kalemcdow
970,43848748,DangerousEvents
971,20778470,resetu2
972,46329140,walmuller
973,18150288,1nG0dWeTrust
974,66140425,LibertyandEcon
975,41670576,carlincrowder
976,48605417,tweetdrudge
977,25553371,dublin_erik
978,14801984,AlanSee
979,17927204,tamcginty
980,15742514,nathankievman
981,42668060,MichaelRochau
982,137893761,hysasi
983,16439556,Joe19G27
984,138840755,Shawn_Nelson_
985,19078651,marketingkathy
986,16460887,sapphiresflaws
987,42432498,TimHogan
988,18770451,BarbaraWayman
989,14161120,robbunting
990,21432231,hop_runner
991,14191075,pakudlak
992,139769413,OHHospitalJobs
993,21021728,jasonrfisher
994,22205114,cuwoohio
995,117509692,GaryLBauer
996,58708159,ResistTyranny
997,19855461,AdamClev
998,29841742,whoabethers
999,30005269,RWrasse
1000,34446152,DRRivera81
